id,name,location,href,company,gbfs_href,system,source,ebikes,license,scooters,instances,latitude,longitude,country
docomo-cycle-tokyo,Docomo Bike Share Tokyo,"{'latitude': 35.6827, 'longitude': 139.766, 'city': 'Tokyo', 'country': 'JP'}",/v2/networks/docomo-cycle-tokyo,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle-tokyo/gbfs.json,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-bikeshare,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,35.6827,139.766,JP
docomo-cycle-yamanashi,Docomo Bike Share Yamanashi,"{'latitude': 35.6848, 'longitude': 138.733, 'city': '山梨県 (Yamanashi)', 'country': 'JP'}",/v2/networks/docomo-cycle-yamanashi,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,35.6848,138.733,JP
donkey-gh,Donkey Republic - Gent,"{'latitude': 51.05, 'longitude': 3.7303, 'city': 'Gent', 'country': 'BE'}",/v2/networks/donkey-gh,['Donkey Republic'],https://stables.donkey.bike/api/public/gbfs/donkey_gh/gbfs,,,,,,,51.05,3.7303,BE
dott-ibiza,Dott Ibiza,"{'latitude': 38.91, 'longitude': 1.4334, 'city': 'Ibiza', 'country': 'ES'}",/v2/networks/dott-ibiza,['Dott'],https://gbfs.api.ridedott.com/public/v2/ibiza/gbfs.json,,,,,,,38.91,1.4334,ES
dott-murcia,Dott,"{'latitude': 37.9872, 'longitude': -1.1287, 'city': 'Murcia', 'country': 'ES'}",/v2/networks/dott-murcia,['Dott'],https://gbfs.api.ridedott.com/public/v2/murcia/gbfs.json,,,,,,,37.9872,-1.1287,ES
dott-tarragona,Dott Tarragona,"{'latitude': 41.1178, 'longitude': 1.2553, 'city': 'Tarragona', 'country': 'ES'}",/v2/networks/dott-tarragona,['Dott'],https://gbfs.api.ridedott.com/public/v2/tarragona/gbfs.json,,,,,,,41.1178,1.2553,ES
dubai-careem-bike,Dubai Careem BIKE,"{'latitude': 25.1713, 'longitude': 55.2324, 'city': 'Dubai', 'country': 'AE'}",/v2/networks/dubai-careem-bike,['Careem'],https://dubai.publicbikesystem.net/customer/gbfs/v2/en/gbfs.json,,,,,,,25.1713,55.2324,AE
dublinbikes,dublinbikes,"{'latitude': 53.3498053, 'longitude': -6.2603097, 'city': 'Dublin', 'country': 'IE'}",/v2/networks/dublinbikes,['JCDecaux'],,Cyclocity,https://developer.jcdecaux.com,,"{'name': 'Open Licence', 'url': 'https://developer.jcdecaux.com/#/opendata/licence'}",,,53.3498053,-6.2603097,IE
e-motion-rovereto,e.motion,"{'latitude': 45.88710661061543, 'longitude': 11.042242751867644, 'city': 'Rovereto', 'country': 'IT'}",/v2/networks/e-motion-rovereto,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=189,,,,,45.88710661061543,11.042242751867644,IT
e-motion-trento,e.motion,"{'latitude': 46.06643205823519, 'longitude': 11.122145390351879, 'city': 'Trento', 'country': 'IT'}",/v2/networks/e-motion-trento,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=187,,,,,46.06643205823519,11.122145390351879,IT
easybike-didymoteicho,EasyBike,"{'latitude': 41.3502539849, 'longitude': 26.4972960949, 'city': 'Didymoteicho', 'country': 'GR'}",/v2/networks/easybike-didymoteicho,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,,41.3502539849,26.4972960949,GR
easybike-glyfada,EasyBike,"{'latitude': 37.8715809825, 'longitude': 23.7355544376, 'city': 'Glyfada', 'country': 'GR'}",/v2/networks/easybike-glyfada,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,,37.8715809825,23.7355544376,GR
easybike-igoumenitsa,EasyBike,"{'latitude': 39.5005770633, 'longitude': 20.2635206985, 'city': 'Igoumenitsa', 'country': 'GR'}",/v2/networks/easybike-igoumenitsa,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,,39.5005770633,20.2635206985,GR
easybike-ioannina,EasyBike,"{'latitude': 39.6639818, 'longitude': 20.8522784, 'city': 'Ioannina', 'country': 'GR'}",/v2/networks/easybike-ioannina,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,,39.6639818,20.8522784,GR
easybike-irakleio,EasyBike,"{'latitude': 35.338735, 'longitude': 25.144213, 'city': 'Irakleio', 'country': 'GR'}",/v2/networks/easybike-irakleio,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,,35.338735,25.144213,GR
easybike-karditsa,EasyBike,"{'latitude': 39.3634604, 'longitude': 21.9211192, 'city': 'Karditsa', 'country': 'GR'}",/v2/networks/easybike-karditsa,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,,39.3634604,21.9211192,GR
easybike-kinouria,EasyBike,"{'latitude': 37.1476704305, 'longitude': 22.8933729935, 'city': 'Kinouria', 'country': 'GR'}",/v2/networks/easybike-kinouria,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,,37.1476704305,22.8933729935,GR
easybike-komotini,EasyBike,"{'latitude': 41.117833, 'longitude': 25.4041307, 'city': 'Komotini', 'country': 'GR'}",/v2/networks/easybike-komotini,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,,41.117833,25.4041307,GR
easybike-mani,EasyBike,"{'latitude': 41.4097472, 'longitude': 26.4024952, 'city': 'Mani', 'country': 'GR'}",/v2/networks/easybike-mani,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,,41.4097472,26.4024952,GR
easybike-patra,EasyBike,"{'latitude': 38.2410966371, 'longitude': 21.7259683418, 'city': 'Patra', 'country': 'GR'}",/v2/networks/easybike-patra,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,,38.2410966371,21.7259683418,GR
easybike-rethymno,EasyBike,"{'latitude': 35.3667571777, 'longitude': 24.4832845736, 'city': 'Rethymno', 'country': 'GR'}",/v2/networks/easybike-rethymno,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,,35.3667571777,24.4832845736,GR
easybike-samos,EasyBike,"{'latitude': 37.754065919, 'longitude': 26.9787850189, 'city': 'Samos', 'country': 'GR'}",/v2/networks/easybike-samos,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,,37.754065919,26.9787850189,GR
ecobici,EcoBici,"{'latitude': 19.4326077, 'longitude': -99.133208, 'city': 'Cd de México', 'country': 'MX'}",/v2/networks/ecobici,"['5M2 S.A. DE C.V.', 'BKT BICIPÚBLICA S.A. DE C.V.', 'Lyft Inc.']",https://gbfs.mex.lyftbikes.com/gbfs/gbfs.json,,,,,,,19.4326077,-99.133208,MX
ecobici-buenos-aires,Ecobici,"{'latitude': -34.630665, 'longitude': -58.41156, 'city': 'Buenos Aires', 'country': 'AR'}",/v2/networks/ecobici-buenos-aires,"['Tembici', 'Itaú Argentina']",https://buenosaires.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,,,,,-34.630665,-58.41156,AR
edeka-gruenheide-mark,EDEKA Grünheide,"{'latitude': 52.4247, 'longitude': 13.8203, 'city': 'Grünheide (Mark)', 'country': 'DE'}",/v2/networks/edeka-gruenheide-mark,['Nextbike GmbH'],,Nextbike,,,,,,52.4247,13.8203,DE
eifel,Eifel e-Bike,"{'latitude': 50.5771, 'longitude': 6.64673, 'city': 'Eifel e-Bike', 'country': 'DE'}",/v2/networks/eifel,['Nextbike GmbH'],,Nextbike,,,,,,50.5771,6.64673,DE
elpaso,El Paso BCycle,"{'latitude': 31.76148, 'longitude': -106.48507, 'city': 'El Paso, TX', 'country': 'US'}",/v2/networks/elpaso,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_elpaso/gbfs.json,BCycle,,,,,,31.76148,-106.48507,US
emobi-osijek,eMobi (Croatia),"{'latitude': 45.554, 'longitude': 18.6943, 'city': 'Osijek', 'country': 'HR'}",/v2/networks/emobi-osijek,['Nextbike GmbH'],,Nextbike,,,,,,45.554,18.6943,HR
encicla,EnCicla,"{'latitude': 6.2443, 'longitude': -75.5735, 'city': 'Medellin', 'country': 'CO'}",/v2/networks/encicla,['Sistema de Bicicletas Públicas del Valle de Aburrá'],,Encicla,,,,,,6.2443,-75.5735,CO
enna,Enna,"{'latitude': 37.56342572664775, 'longitude': 14.27973747253418, 'city': 'Enna', 'country': 'IT'}",/v2/networks/enna,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=163,,,,,37.56342572664775,14.27973747253418,IT
eoulling-sejong,어울링 (Eoulling),"{'latitude': 36.4901, 'longitude': 127.2829, 'city': '세종 (Sejong)', 'country': 'KR'}",/v2/networks/eoulling-sejong,['Sejong City Transportation Corporation'],,,,,,,,36.4901,127.2829,KR
facherrad-karlsruhe,Fächerrad,"{'latitude': 49.0102, 'longitude': 8.41827, 'city': 'Karlsruhe', 'country': 'DE'}",/v2/networks/facherrad-karlsruhe,['Nextbike GmbH'],,Nextbike,,,,,,49.0102,8.41827,DE
famose,Fa.Mo.Se,"{'latitude': 43.7603, 'longitude': 13.1139, 'city': 'Senigallia', 'country': 'IT'}",/v2/networks/famose,"['Comuni di Senigallia e Mondolfo', 'TIER Mobility SE']",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_fa/gbfs.json,,,,,,,43.7603,13.1139,IT
figas,Figas,"{'latitude': 40.1548, 'longitude': -8.8613, 'city': 'Figueira da Foz', 'country': 'PT'}",/v2/networks/figas,"['Município de Figueira da Foz', 'Wegoshare, Lda']",,,,,,,,40.1548,-8.8613,PT
foli,Fölläri bikes,"{'latitude': 60.4506, 'longitude': 22.2666, 'city': 'Turku', 'country': 'FI'}",/v2/networks/foli,"['Turku Region Traffic Föli', 'DonkeyRepublic Admin ApS']",https://stables.donkey.bike/api/public/gbfs/2/donkey_turku/gbfs.json,,,,,,,60.4506,22.2666,FI
fortworth,Trinity Metro Bikes,"{'latitude': 32.7516, 'longitude': -97.32888, 'city': 'Fort Worth, TX', 'country': 'US'}",/v2/networks/fortworth,"['Trinity Metro', 'Lyft Inc.']",https://fortworth.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,,,,,32.7516,-97.32888,US
free-bike-sharing,FRee Bike sharing,"{'latitude': 41.645081, 'longitude': 13.342123, 'city': 'Frosinone', 'country': 'IT'}",/v2/networks/free-bike-sharing,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=53,,,,,41.645081,13.342123,IT
frelo-freiburg,Frelo,"{'latitude': 47.9958, 'longitude': 7.84453, 'city': 'Freiburg', 'country': 'DE'}",/v2/networks/frelo-freiburg,['Nextbike GmbH'],,Nextbike,,,,,,47.9958,7.84453,DE
galway,TFI Bikes,"{'latitude': 53.2783491544, 'longitude': -9.05069143207, 'city': 'Galway', 'country': 'IE'}",/v2/networks/galway,['The National Transport Authority'],,TFI Bikes,,,,,,53.2783491544,-9.05069143207,IE
ganxeta-reus,Ganxeta,"{'latitude': 41.1589, 'longitude': 1.10623, 'city': 'Reus', 'country': 'ES'}",/v2/networks/ganxeta-reus,"['REUS MOBILITAT I SERVEIS, S.A. (RMS)']",,,,,,,,41.1589,1.10623,ES
gbici,Gbici,"{'latitude': 40.308, 'longitude': -3.7301, 'city': 'Getafe', 'country': 'ES'}",/v2/networks/gbici,['Instituto Tecnológico de Castilla y León (ITCL)'],,,,,,,,40.308,-3.7301,ES
gijon,Gijón Bici,"{'latitude': 43.5396116, 'longitude': -5.6663604, 'city': 'Gijón', 'country': 'ES'}",/v2/networks/gijon,"['Citybike España S.L.U.', 'Fifteen SAS']",,Fifteen,,,,,,43.5396116,-5.6663604,ES
gimme-bike,Gimme Bike,"{'latitude': 45.8183902, 'longitude': 8.823913, 'city': 'Varese', 'country': 'IT'}",/v2/networks/gimme-bike,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=50,,,,,45.8183902,8.823913,IT
gira,Gira,"{'latitude': 38.724954, 'longitude': -9.149334, 'city': 'Lisbon', 'country': 'PT'}",/v2/networks/gira,['EMEL'],,Gira,,,,,,38.724954,-9.149334,PT
girocleta,Girocleta,"{'latitude': 41.9794005, 'longitude': 2.8214264, 'city': 'Girona', 'country': 'ES'}",/v2/networks/girocleta,['ICNITA S.L.'],,Emovity,,,,,,41.9794005,2.8214264,ES
gobiki,Biki,"{'latitude': 21.3043, 'longitude': -157.856, 'city': 'Honolulu', 'country': 'US'}",/v2/networks/gobiki,['Bikeshare Hawaii Island'],https://hon.publicbikesystem.net/customer/ube/gbfs/v1/en/gbfs.json,,,,,,,21.3043,-157.856,US
goodbike,GoodBike,"{'latitude': 45.4064349, 'longitude': 11.8767611, 'city': 'Padova', 'country': 'IT'}",/v2/networks/goodbike,['Bicincitta Italia S.r.l.'],,Weelo,,,,,,45.4064349,11.8767611,IT
grad-drnis-drnis,Nextbike,"{'latitude': 43.8425, 'longitude': 16.1197, 'city': 'Drniš', 'country': 'HR'}",/v2/networks/grad-drnis-drnis,['Nextbike GmbH'],,Nextbike,,,,,,43.8425,16.1197,HR
grad-ivanic-grad-ivanic-grad,Grad Ivanić-Grad,"{'latitude': 45.7062, 'longitude': 16.3919, 'city': 'Ivanic Grad', 'country': 'HR'}",/v2/networks/grad-ivanic-grad-ivanic-grad,['Nextbike GmbH'],,Nextbike,,,,,,45.7062,16.3919,HR
grad-karlovac-karlovac,Grad Karlovac,"{'latitude': 45.4905, 'longitude': 15.5503, 'city': 'Karlovac', 'country': 'HR'}",/v2/networks/grad-karlovac-karlovac,['Nextbike GmbH'],,Nextbike,,,,,,45.4905,15.5503,HR
grad-makarska-makarska,Grad Makarska,"{'latitude': 43.2992, 'longitude': 17.0184, 'city': 'Makarska', 'country': 'HR'}",/v2/networks/grad-makarska-makarska,['Nextbike GmbH'],,,,,,,,43.2992,17.0184,HR
grad-metkovic-metkovic,Grad Metković,"{'latitude': 43.0654, 'longitude': 17.642, 'city': 'Metković', 'country': 'HR'}",/v2/networks/grad-metkovic-metkovic,['Nextbike GmbH'],,,,,,,,43.0654,17.642,HR
grad-sibenik-sibenik,Grad Šibenik,"{'latitude': 43.733, 'longitude': 15.8982, 'city': 'Šibenik', 'country': 'HR'}",/v2/networks/grad-sibenik-sibenik,['Nextbike GmbH'],,Nextbike,,,,,,43.733,15.8982,HR
grad-sisak-sisak,Grad Sisak,"{'latitude': 45.4875, 'longitude': 16.3753, 'city': 'Sisak', 'country': 'HR'}",/v2/networks/grad-sisak-sisak,['Nextbike GmbH'],,Nextbike,,,,,,45.4875,16.3753,HR
grad-slavonski-brod-slavonski-brod,Grad Slavonski Brod,"{'latitude': 45.1656, 'longitude': 18.0183, 'city': 'Slavonski Brod', 'country': 'HR'}",/v2/networks/grad-slavonski-brod-slavonski-brod,['Nextbike GmbH'],,Nextbike,,,,,,45.1656,18.0183,HR
grad-split,Grad Split (Croatia),"{'latitude': 43.5162, 'longitude': 16.4637, 'city': 'Split', 'country': 'HR'}",/v2/networks/grad-split,['Nextbike GmbH'],,Nextbike,,,,,,43.5162,16.4637,HR
grad-split-opcina-hrvace,Grad Split (Croatia),"{'latitude': 43.7553, 'longitude': 16.6197, 'city': 'Općina Hrvace', 'country': 'HR'}",/v2/networks/grad-split-opcina-hrvace,['Nextbike GmbH'],,Nextbike,,,,,,43.7553,16.6197,HR
grad-split-opcina-klis,Grad Split (Croatia),"{'latitude': 43.5605, 'longitude': 16.5269, 'city': 'Općina Klis', 'country': 'HR'}",/v2/networks/grad-split-opcina-klis,['Nextbike GmbH'],,Nextbike,,,,,,43.5605,16.5269,HR
grad-split-opcina-otok-dalmatinski,Grad Split (Croatia),"{'latitude': 43.6889, 'longitude': 16.7361, 'city': 'Općina Otok Dalmatinski', 'country': 'HR'}",/v2/networks/grad-split-opcina-otok-dalmatinski,['Nextbike GmbH'],,Nextbike,,,,,,43.6889,16.7361,HR
grad-split-podstrana,Grad Split (Croatia),"{'latitude': 43.4934, 'longitude': 16.5598, 'city': 'Podstrana', 'country': 'HR'}",/v2/networks/grad-split-podstrana,['Nextbike GmbH'],,Nextbike,,,,,,43.4934,16.5598,HR
grad-split-sinj,Grad Split (Croatia),"{'latitude': 43.7031, 'longitude': 16.6364, 'city': 'Sinj', 'country': 'HR'}",/v2/networks/grad-split-sinj,['Nextbike GmbH'],,Nextbike,,,,,,43.7031,16.6364,HR
grad-split-solin,Grad Split (Croatia),"{'latitude': 43.5441, 'longitude': 16.4833, 'city': 'Solin', 'country': 'HR'}",/v2/networks/grad-split-solin,['Nextbike GmbH'],,Nextbike,,,,,,43.5441,16.4833,HR
grad-split-trogir,Grad Split (Croatia),"{'latitude': 43.5234, 'longitude': 16.2476, 'city': 'Trogir', 'country': 'HR'}",/v2/networks/grad-split-trogir,['Nextbike GmbH'],,Nextbike,,,,,,43.5234,16.2476,HR
grad-velika-gorica-velika-gorica,Grad Velika Gorica,"{'latitude': 45.7161, 'longitude': 16.0683, 'city': 'Velika Gorica', 'country': 'HR'}",/v2/networks/grad-velika-gorica-velika-gorica,['Nextbike GmbH'],,Nextbike,,,,,,45.7161,16.0683,HR
grad-vukovar,Grad Vukovar (Croatia),"{'latitude': 45.3575, 'longitude': 18.9895, 'city': 'Vukovar', 'country': 'HR'}",/v2/networks/grad-vukovar,['Nextbike GmbH'],,Nextbike,,,,,,45.3575,18.9895,HR
grad-zadar-zadar,Grad Zadar,"{'latitude': 44.0058, 'longitude': 15.2183, 'city': 'Zadar', 'country': 'HR'}",/v2/networks/grad-zadar-zadar,['Nextbike GmbH'],,Nextbike,,,,,,44.0058,15.2183,HR
grad-zapresic,Grad Zaprešić (Croatia),"{'latitude': 45.8622, 'longitude': 15.8049, 'city': 'Zaprešić', 'country': 'HR'}",/v2/networks/grad-zapresic,['Nextbike GmbH'],,Nextbike,,,,,,45.8622,15.8049,HR
greenbikeslc,GREENbike,"{'latitude': 40.76745, 'longitude': -111.88736, 'city': 'Salt Lake City', 'country': 'US'}",/v2/networks/greenbikeslc,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_greenbikeslc/gbfs.json,BCycle,,,,,,40.76745,-111.88736,US
greenville,Greenville BCycle,"{'latitude': 34.85261759999999, 'longitude': -82.3940104, 'city': 'Greenville, SC', 'country': 'US'}",/v2/networks/greenville,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_greenville/gbfs.json,BCycle,,,,,,34.85261759999999,-82.3940104,US
greifswald,StadtRad Greifswald,"{'latitude': 54.0961, 'longitude': 13.3787, 'city': 'Greifswald (StadtRad)', 'country': 'DE'}",/v2/networks/greifswald,['Nextbike GmbH'],,Nextbike,,,,,,54.0961,13.3787,DE
hellocycling-aichi,HELLO CYCLING Aichi,"{'latitude': 35.1827, 'longitude': 136.9096, 'city': '愛知県 (Aichi)', 'country': 'JP'}",/v2/networks/hellocycling-aichi,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,35.1827,136.9096,JP
hellocycling-chiba,HELLO CYCLING Chiba,"{'latitude': 35.6687, 'longitude': 140.0201, 'city': '千葉県 (Chiba)', 'country': 'JP'}",/v2/networks/hellocycling-chiba,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,35.6687,140.0201,JP
hellocycling-ehime,HELLO CYCLING Ehime,"{'latitude': 33.8445, 'longitude': 132.76913, 'city': '愛媛県 (Ehime)', 'country': 'JP'}",/v2/networks/hellocycling-ehime,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,33.8445,132.76913,JP
hellocycling-fukuoka,HELLO CYCLING Fukuoka,"{'latitude': 33.8823, 'longitude': 130.8759, 'city': '福岡県 (Fukuoka)', 'country': 'JP'}",/v2/networks/hellocycling-fukuoka,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,33.8823,130.8759,JP
hellocycling-gifu,HELLO CYCLING Gifu,"{'latitude': 35.3348, 'longitude': 137.1236, 'city': '岐阜県 (Gifu)', 'country': 'JP'}",/v2/networks/hellocycling-gifu,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,35.3348,137.1236,JP
hellocycling-hiroshima,HELLO CYCLING Hiroshima,"{'latitude': 34.40061, 'longitude': 133.19824, 'city': '広島県 (Hiroshima)', 'country': 'JP'}",/v2/networks/hellocycling-hiroshima,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,34.40061,133.19824,JP
hellocycling-hyougo,HELLO CYCLING Hyougo,"{'latitude': 34.7356, 'longitude': 135.3697, 'city': '兵庫県 (Hyougo)', 'country': 'JP'}",/v2/networks/hellocycling-hyougo,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,34.7356,135.3697,JP
hellocycling-ibaraki,HELLO CYCLING Ibaraki,"{'latitude': 36.0852, 'longitude': 140.2008, 'city': '茨城県 (Ibaraki)', 'country': 'JP'}",/v2/networks/hellocycling-ibaraki,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,36.0852,140.2008,JP
hellocycling-iwate,HELLO CYCLING Iwate,"{'latitude': 39.6992, 'longitude': 141.1343, 'city': '岩手県 (Iwate)', 'country': 'JP'}",/v2/networks/hellocycling-iwate,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,39.6992,141.1343,JP
hellocycling-kagawa,HELLO CYCLING Kagawa,"{'latitude': 34.4898, 'longitude': 134.26, 'city': '香川県 (Kagawa)', 'country': 'JP'}",/v2/networks/hellocycling-kagawa,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,34.4898,134.26,JP
hellocycling-kanagawa,HELLO CYCLING Kanagawa,"{'latitude': 35.3629, 'longitude': 139.4677, 'city': '神奈川県 (Kanagawa)', 'country': 'JP'}",/v2/networks/hellocycling-kanagawa,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,35.3629,139.4677,JP
hellocycling-kumamoto,HELLO CYCLING Kumamoto,"{'latitude': 32.21207, 'longitude': 130.75388, 'city': '熊本県 (Kumamoto)', 'country': 'JP'}",/v2/networks/hellocycling-kumamoto,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,32.21207,130.75388,JP
