id,name,location,href,company,gbfs_href,system,source,ebikes,license,scooters,instances
le-velo,LeVélo,"{'latitude': 43.296482, 'longitude': 5.36978, 'city': 'Marseille', 'country': 'FR'}",/v2/networks/le-velo,"['LeVélo AMP Métropole', 'Ville de Marseille', 'Fifteen SAS']",https://api.omega.fifteen.eu/gbfs/2.2/marseille/en/gbfs.json?&key=MjE0ZDNmMGEtNGFkZS00M2FlLWFmMWItZGNhOTZhMWQyYzM2,,https://www.data.gouv.fr/fr/datasets/velos-a-assistance-electrique-en-libre-service-levelo-sur-marseille/,,"{'name': 'Open Data Commons Open Database License (ODbL)', 'url': 'http://opendatacommons.org/licenses/odbl/summary/'}",,
le-velo-star,LE vélo Star,"{'latitude': 48.114167, 'longitude': -1.680833, 'city': 'Rennes', 'country': 'FR'}",/v2/networks/le-velo-star,"['Keolis', 'Rennes Metropole']",,Keolis,https://data.explore.star.fr/explore/dataset/vls-stations-etat-tr/,,,,
lecce,lecce,"{'latitude': 40.35040350928062, 'longitude': 18.177824020385742, 'city': 'Lecce', 'country': 'IT'}",/v2/networks/lecce,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=159,,,,
lecco,Bicincittà,"{'latitude': 45.8565698, 'longitude': 9.397670399999999, 'city': 'Lecco', 'country': 'IT'}",/v2/networks/lecco,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=49,,,,
li-bia-velo,Li bia velo,"{'latitude': 50.465328, 'longitude': 4.867665, 'city': 'Namur', 'country': 'BE'}",/v2/networks/li-bia-velo,['JCDecaux'],,Cyclocity,https://developer.jcdecaux.com,,"{'name': 'Open Licence', 'url': 'https://developer.jcdecaux.com/#/opendata/licence'}",,
libelo,Libélo,"{'latitude': 44.922726, 'longitude': 4.905634, 'city': 'Valence', 'country': 'FR'}",/v2/networks/libelo,['PBSC Urban Solutions'],https://valencefr.publicbikesystem.net/ube/gbfs/v1/,,,,,,
limerick,TFI Bikes,"{'latitude': 52.668746, 'longitude': -8.627809, 'city': 'Limerick', 'country': 'IE'}",/v2/networks/limerick,['The National Transport Authority'],,TFI Bikes,,,,,
lincoln,BikeLNK,"{'latitude': 40.8087, 'longitude': -96.7075, 'city': 'Lincoln, NE', 'country': 'US'}",/v2/networks/lincoln,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_bikelnk/gbfs.json,BCycle,,,,,
linkbike-penang,LinkBike,"{'latitude': 5.4192, 'longitude': 100.3281, 'city': 'Penang', 'country': 'MY'}",/v2/networks/linkbike-penang,['FAST RENT BIKE (PG) Sdn. Bhd'],,,,,,,
longanoinbici,LonganoinBici,"{'latitude': 38.149812517944284, 'longitude': 15.212116241455078, 'city': 'Barcellona Pozzo di Gotto', 'country': 'IT'}",/v2/networks/longanoinbici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=140,,,,
lovelolibreservice,Lovélo Libre Service,"{'latitude': 49.4432552, 'longitude': 1.0999821, 'city': 'Rouen', 'country': 'FR'}",/v2/networks/lovelolibreservice,"['Citybike Normandie', 'INURBA Mobility']",https://gbfs.urbansharing.com/lovelolibreservice.fr/gbfs.json,,,,,,
lovesharing-canary-islands-fuerteventura,Lovesharing (Canary Islands),"{'latitude': 28.3584, 'longitude': -14.064, 'city': 'Fuerteventura', 'country': 'ES'}",/v2/networks/lovesharing-canary-islands-fuerteventura,['Nextbike GmbH'],,Nextbike,,,,,
lovesharing-canary-islands-gran-canaria,Lovesharing (Canary Islands),"{'latitude': 27.8154, 'longitude': -15.5182, 'city': 'Gran Canaria', 'country': 'ES'}",/v2/networks/lovesharing-canary-islands-gran-canaria,['Nextbike GmbH'],,Nextbike,,,,,
lovesharing-canary-islands-lanzarote,Lovesharing (Canary Islands),"{'latitude': 29.0491, 'longitude': -13.5729, 'city': 'Lanzarote', 'country': 'ES'}",/v2/networks/lovesharing-canary-islands-lanzarote,['Nextbike GmbH'],,Nextbike,,,,,
lrm-lublin-lublin,LRM Lublin,"{'latitude': 51.2469, 'longitude': 22.5697, 'city': 'Lublin', 'country': 'PL'}",/v2/networks/lrm-lublin-lublin,['Nextbike GmbH'],,,,,,,
lundahoj,Lundahoj,"{'latitude': 55.7046601, 'longitude': 13.1910073, 'city': 'Lund', 'country': 'SE'}",/v2/networks/lundahoj,['JCDecaux'],,Cyclocity,https://developer.jcdecaux.com,,"{'name': 'Open Licence', 'url': 'https://developer.jcdecaux.com/#/opendata/licence'}",,
lviv-odessa,Nextbike,"{'latitude': 46.463, 'longitude': 30.7042, 'city': 'Odessa', 'country': 'UA'}",/v2/networks/lviv-odessa,['Nextbike GmbH'],,Nextbike,,,,,
madison,BCycle,"{'latitude': 43.07571, 'longitude': -89.38527, 'city': 'Madison, WI', 'country': 'US'}",/v2/networks/madison,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_madison/gbfs.json,BCycle,,,,,
malmobybike,Malmö by bike,"{'latitude': 55.605, 'longitude': 13.0038, 'city': 'Malmö', 'country': 'SE'}",/v2/networks/malmobybike,['ClearChannel'],,SmartBike,,,,,
manerba-in-bici,Manerba in Bici,"{'latitude': 45.561179, 'longitude': 10.559406, 'city': 'Manerba del Garda', 'country': 'IT'}",/v2/networks/manerba-in-bici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=102,,,,
mar-e-bici,Mar e Bici,"{'latitude': 42.805855, 'longitude': 10.196514, 'city': 'Marciana Marina', 'country': 'IT'}",/v2/networks/mar-e-bici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=90,,,,
marseillan,Marseillan vélo libre-service,"{'latitude': 43.3572, 'longitude': 3.5283, 'city': 'Marseillan', 'country': 'FR'}",/v2/networks/marseillan,['Ecovelo'],https://api.gbfs.ecovelo.mobi/marseillan/gbfs.json,Ecovelo,,,,,
mbajk,MBajk,"{'latitude': 46.5547, 'longitude': 15.6459, 'city': 'Maribor', 'country': 'SI'}",/v2/networks/mbajk,['JCDecaux'],,Cyclocity,https://developer.jcdecaux.com,,"{'name': 'Open Licence', 'url': 'https://developer.jcdecaux.com/#/opendata/licence'}",,
mcallen,RGV BCycle,"{'latitude': 26.20438, 'longitude': -98.2261, 'city': 'McAllen, TX', 'country': 'US'}",/v2/networks/mcallen,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_mcallen/gbfs.json,BCycle,,,,,
medina-careem-bike,Medina Careem BIKE,"{'latitude': 24.4682, 'longitude': 39.612, 'city': 'Medina', 'country': 'SA'}",/v2/networks/medina-careem-bike,['Careem'],https://dubai.publicbikesystem.net/customer/gbfs/v2/en/gbfs.json,,,,,,
meglio-in-bici,Meglio in Bici,"{'latitude': 45.520541, 'longitude': 9.341984, 'city': 'Cernusco sul Naviglio - Pioltello - Carugate', 'country': 'IT'}",/v2/networks/meglio-in-bici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=121,,,,
mein-konrad-konstanz,Mein konrad,"{'latitude': 47.6732, 'longitude': 9.1663, 'city': 'Konstanz', 'country': 'DE'}",/v2/networks/mein-konrad-konstanz,['Nextbike GmbH'],,Nextbike,,,,,
meiob,meioB,"{'latitude': 39.6024, 'longitude': -8.4069, 'city': 'Médio Tejo', 'country': 'PT'}",/v2/networks/meiob,['CIM Médio Tejo'],,,,,,,
memphis,Explore Bike Share,"{'latitude': 35.1486, 'longitude': -90.045, 'city': 'Memphis, TN', 'country': 'US'}",/v2/networks/memphis,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_memphis/gbfs.json,BCycle,,,,,
metro-bike-share,Metro Bike Share,"{'latitude': 34.04855, 'longitude': -118.25905, 'city': 'Los Angeles, CA', 'country': 'US'}",/v2/networks/metro-bike-share,"['Los Angeles County Metropolitan Transportation Authority (Metro)', 'Bicycle Transit Systems', 'BCycle, LLC']",https://gbfs.bcycle.com/bcycle_lametro/gbfs.json,BCycle,,,,,
metropolradruhr-bochum,metropolradruhr,"{'latitude': 51.4813, 'longitude': 7.2133, 'city': 'Bochum', 'country': 'DE'}",/v2/networks/metropolradruhr-bochum,['Nextbike GmbH'],,Nextbike,,,,,
metropolradruhr-bottrop,metropolradruhr,"{'latitude': 51.5263, 'longitude': 6.94611, 'city': 'Bottrop', 'country': 'DE'}",/v2/networks/metropolradruhr-bottrop,['Nextbike GmbH'],,Nextbike,,,,,
metropolradruhr-dortmund,metropolradruhr,"{'latitude': 51.5141, 'longitude': 7.46255, 'city': 'Dortmund', 'country': 'DE'}",/v2/networks/metropolradruhr-dortmund,['Nextbike GmbH'],,Nextbike,,,,,
metropolradruhr-duisburg,metropolradruhr,"{'latitude': 51.4487, 'longitude': 6.77513, 'city': 'Duisburg', 'country': 'DE'}",/v2/networks/metropolradruhr-duisburg,['Nextbike GmbH'],,Nextbike,,,,,
metropolradruhr-essen,metropolradruhr,"{'latitude': 51.4425, 'longitude': 7.02301, 'city': 'Essen', 'country': 'DE'}",/v2/networks/metropolradruhr-essen,['Nextbike GmbH'],,Nextbike,,,,,
metropolradruhr-gelsenkirchen,metropolradruhr,"{'latitude': 51.5404, 'longitude': 7.07039, 'city': 'Gelsenkirchen', 'country': 'DE'}",/v2/networks/metropolradruhr-gelsenkirchen,['Nextbike GmbH'],,Nextbike,,,,,
metropolradruhr-hamm,metropolradruhr,"{'latitude': 51.6775, 'longitude': 7.84836, 'city': 'Hamm', 'country': 'DE'}",/v2/networks/metropolradruhr-hamm,['Nextbike GmbH'],,Nextbike,,,,,
metropolradruhr-herne,metropolradruhr,"{'latitude': 51.5363, 'longitude': 7.21493, 'city': 'Herne', 'country': 'DE'}",/v2/networks/metropolradruhr-herne,['Nextbike GmbH'],,Nextbike,,,,,
metropolradruhr-mulheim-adr,metropolradruhr,"{'latitude': 51.4308, 'longitude': 6.87401, 'city': 'Mülheim a.d.R.', 'country': 'DE'}",/v2/networks/metropolradruhr-mulheim-adr,['Nextbike GmbH'],,Nextbike,,,,,
metropolradruhr-oberhausen,metropolradruhr,"{'latitude': 51.4936, 'longitude': 6.85169, 'city': 'Oberhausen', 'country': 'DE'}",/v2/networks/metropolradruhr-oberhausen,['Nextbike GmbH'],,Nextbike,,,,,
metrorower,Metrorower,"{'latitude': 50.2664, 'longitude': 19.0217, 'city': 'Górnośląsko-Zagłębiowska Metropolia', 'country': 'PL'}",/v2/networks/metrorower,"['Górnośląsko-Zagłębiowska Metropolia', 'Nextbike GZM']",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_zz/gbfs.json,,,,,,
mibici-guadalajara,MIBICI,"{'latitude': 20.6737883, 'longitude': -103.3704325, 'city': 'Guadalajara', 'country': 'MX'}",/v2/networks/mibici-guadalajara,"['BKT bici publica S.A. de C.V.', 'PBSC Urban Solutions']",https://guad.publicbikesystem.net/ube/gbfs/v1/,,,,,,
mibicitubici,Mi bici tu bici,"{'latitude': -32.95, 'longitude': -60.65, 'city': 'Rosario', 'country': 'AR'}",/v2/networks/mibicitubici,"['Mobilicidade Tecnologia LTD', 'Municipalidad de Rosario']",https://www.mibicitubici.gob.ar/opendata/gbfs.json,,,,,,
mibisivalencia,MIBISI,"{'latitude': 39.4745, 'longitude': -0.4189, 'city': 'Valencia, área metropolitana', 'country': 'ES'}",/v2/networks/mibisivalencia,['Movilidad Urbana Sostenible SLU'],,,,,,,"[{'tag': 'horta-sud-en-bici', 'meta': {'city': 'Aldaia, Alaquàs, Quart de Poblet, Xirivella', 'country': 'ES', 'name': 'Horta Sud en bici', 'latitude': 39.4696, 'longitude': -0.4605}}, {'tag': 'xufabike', 'meta': {'city': 'Alboraia', 'country': 'ES', 'name': 'XufaBike', 'latitude': 39.4988, 'longitude': -0.3511}}, {'tag': 'bicimeliana', 'meta': {'city': 'Meliana', 'country': 'ES', 'name': 'BiciMeliana', 'latitude': 39.5285, 'longitude': -0.348}}, {'tag': 'carraixet-bici', 'meta': {'city': 'Alfara del Patriarca, Foios, Bonrepòs i Mirambell, Vinales', 'country': 'ES', 'name': 'Carraixet Bici', 'latitude': 39.5384, 'longitude': -0.3715}}]"
mimuovofe,Mi Muovo in Bici,"{'latitude': 44.8350382, 'longitude': 11.6240562, 'city': 'Ferrara', 'country': 'IT'}",/v2/networks/mimuovofe,['Comunicare S.r.l.'],,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=142,,,,
mobibike-dresden,MOBIbike,"{'latitude': 51.0535, 'longitude': 13.7387, 'city': 'Dresden', 'country': 'DE'}",/v2/networks/mobibike-dresden,['Nextbike GmbH'],,Nextbike,,,,,
mobibikes,Mobi,"{'latitude': 49.2827, 'longitude': -123.1207, 'city': 'Vancouver', 'country': 'CA'}",/v2/networks/mobibikes,"['Vanncouver Bike Share Inc.', 'CycleHop LLC', 'City of Vancouver', 'Shaw Communications Inc.', 'Fifteen']",https://vancouver-gbfs.smoove.pro/gbfs/2/gbfs.json,,,,,,
mogo-detroit,MoGo,"{'latitude': 42.331548, 'longitude': -83.0465, 'city': 'Detroit, MI', 'country': 'US'}",/v2/networks/mogo-detroit,"['PBSC Urban Solutions', 'Shift Transit']",https://detroit.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,True,,,
monabike,MonaBike,"{'latitude': 43.733333, 'longitude': 7.416667, 'city': 'Monaco', 'country': 'MC'}",/v2/networks/monabike,['PBSC Urban Solutions'],https://monaco.publicbikesystem.net/customer/ube/gbfs/v1/,,,,,,
monopoli-bike,Monopoli BIKE,"{'latitude': 40.94519109440738, 'longitude': 17.311687995336918, 'city': 'Monopoli', 'country': 'IT'}",/v2/networks/monopoli-bike,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=191,,,,
movemix-bike,Movemix Bike,"{'latitude': 51.4938, 'longitude': 11.9628, 'city': 'Halle (Saale)', 'country': 'DE'}",/v2/networks/movemix-bike,['Nextbike GmbH'],,Nextbike,,,,,
mvg-meinrad-nextbike-mainz,meinRad MVG Mainz,"{'latitude': 45.9469, 'longitude': 13.6208, 'city': 'Mainz', 'country': 'DE'}",/v2/networks/mvg-meinrad-nextbike-mainz,['Mainzer Verkehrsgesellschaft mbH'],,Nextbike,,,,,
mvrad-anklam,MV-Rad,"{'latitude': 53.8614, 'longitude': 13.6907, 'city': 'Anklam', 'country': 'DE'}",/v2/networks/mvrad-anklam,['Nextbike GmbH'],,,,,,,
mvrad-hq,MV-Rad,"{'latitude': 53.6707, 'longitude': 12.4255, 'city': 'MV-Rad', 'country': 'DE'}",/v2/networks/mvrad-hq,['Nextbike GmbH'],,Nextbike,,,,,
nashville,Nashville BCycle,"{'latitude': 36.15768, 'longitude': -86.773, 'city': 'Nashville, TN', 'country': 'US'}",/v2/networks/nashville,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_nashville/gbfs.json,BCycle,,,,,
nbici,nbici,"{'latitude': 42.8116631, 'longitude': -1.6482653, 'city': 'Pamplona', 'country': 'ES'}",/v2/networks/nbici,['Bicincitta Italia S.r.l.'],,Weelo,,,,,
neuchatelroule,Neuchâtelroule,"{'latitude': 46.9916, 'longitude': 6.9269, 'city': 'Neuchâtel', 'country': 'CH'}",/v2/networks/neuchatelroule,['Donkey Republic'],https://stables.donkey.bike/api/public/gbfs/2/donkey_neuchatel/gbfs.json,,,,,,
nextbike-10vorwien,Nextbike,"{'latitude': 48.3403, 'longitude': 16.279, 'city': '10vorWien', 'country': 'AT'}",/v2/networks/nextbike-10vorwien,['Nextbike GmbH'],,,,,,,
nextbike-auckland-waterfront,Nextbike,"{'latitude': -36.841, 'longitude': 174.763, 'city': 'Auckland Waterfront', 'country': 'NZ'}",/v2/networks/nextbike-auckland-waterfront,['Nextbike GmbH'],,,,,,,
nextbike-bergamo,nextbike Bergamo,"{'latitude': 45.6986, 'longitude': 9.67567, 'city': 'Bergamo', 'country': 'IT'}",/v2/networks/nextbike-bergamo,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-berlin,Nextbike,"{'latitude': 52.5087, 'longitude': 13.3563, 'city': 'Berlin', 'country': 'DE'}",/v2/networks/nextbike-berlin,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-berounsko,nextbike Berounsko,"{'latitude': 49.9616, 'longitude': 14.064, 'city': 'Berounsko', 'country': 'CZ'}",/v2/networks/nextbike-berounsko,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-bielefeld,meinSiggi,"{'latitude': 52.0257, 'longitude': 8.53286, 'city': 'Bielefeld', 'country': 'DE'}",/v2/networks/nextbike-bielefeld,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-bonn,Nextbike,"{'latitude': 50.7367, 'longitude': 7.09541, 'city': 'Bonn', 'country': 'DE'}",/v2/networks/nextbike-bonn,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-brno,nextbike Brno,"{'latitude': 49.1911, 'longitude': 16.6148, 'city': 'Brno', 'country': 'CZ'}",/v2/networks/nextbike-brno,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-brno-kurim,nextbike Brno,"{'latitude': 49.2994, 'longitude': 16.5368, 'city': 'Kuřim', 'country': 'CZ'}",/v2/networks/nextbike-brno-kurim,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-cardiff,Nextbike,"{'latitude': 51.4848, 'longitude': -3.19062, 'city': 'Cardiff', 'country': 'GB'}",/v2/networks/nextbike-cardiff,['Nextbike GmbH'],,,,,,,
nextbike-christchurch,Nextbike,"{'latitude': -43.5341, 'longitude': 172.621, 'city': 'Christchurch', 'country': 'NZ'}",/v2/networks/nextbike-christchurch,['Nextbike GmbH'],,,,,,,
nextbike-dusseldorf,Nextbike,"{'latitude': 51.2243, 'longitude': 6.77204, 'city': 'Düsseldorf', 'country': 'DE'}",/v2/networks/nextbike-dusseldorf,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-dvur-kralove,nextbike Dvůr Králové,"{'latitude': 50.4278, 'longitude': 15.8162, 'city': 'Dvůr Králové', 'country': 'CZ'}",/v2/networks/nextbike-dvur-kralove,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-ennetmoos,Nextbike,"{'latitude': 46.9573, 'longitude': 8.3377, 'city': 'Ennetmoos', 'country': 'CH'}",/v2/networks/nextbike-ennetmoos,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-erfurt,Nextbike,"{'latitude': 50.9785, 'longitude': 11.0334, 'city': 'Erfurt', 'country': 'DE'}",/v2/networks/nextbike-erfurt,['Nextbike GmbH'],,,,,,,
nextbike-focsani,nextbike Romania,"{'latitude': 45.6947, 'longitude': 27.1851, 'city': 'Focșani', 'country': 'RO'}",/v2/networks/nextbike-focsani,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-frydek-mistek,nextbike Frýdek-Místek,"{'latitude': 49.6832, 'longitude': 18.3457, 'city': 'Frýdek-Místek', 'country': 'CZ'}",/v2/networks/nextbike-frydek-mistek,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-giessen,Nextbike,"{'latitude': 50.5943, 'longitude': 8.68097, 'city': 'Gießen', 'country': 'DE'}",/v2/networks/nextbike-giessen,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-glasgow,Nextbike,"{'latitude': 55.8589, 'longitude': -4.25549, 'city': 'Glasgow', 'country': 'GB'}",/v2/networks/nextbike-glasgow,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-gross-enzersdorf,Nextbike,"{'latitude': 48.1986, 'longitude': 16.5496, 'city': 'Groß Enzersdorf', 'country': 'AT'}",/v2/networks/nextbike-gross-enzersdorf,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-gutersloh,Nextbike,"{'latitude': 51.9049, 'longitude': 8.39275, 'city': 'Gütersloh', 'country': 'DE'}",/v2/networks/nextbike-gutersloh,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-havirov,nextbike Havířov,"{'latitude': 49.7799, 'longitude': 18.4328, 'city': 'Havířov', 'country': 'CZ'}",/v2/networks/nextbike-havirov,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-hergiswil,Nextbike,"{'latitude': 46.9905, 'longitude': 8.30829, 'city': 'Hergiswil', 'country': 'CH'}",/v2/networks/nextbike-hergiswil,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-hodonin,nextbike Hodonín,"{'latitude': 48.8489, 'longitude': 17.1327, 'city': 'Hodonín', 'country': 'CZ'}",/v2/networks/nextbike-hodonin,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-hollabrunn,Nextbike,"{'latitude': 48.562, 'longitude': 16.0785, 'city': 'Hollabrunn', 'country': 'AT'}",/v2/networks/nextbike-hollabrunn,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-horw,Nextbike,"{'latitude': 47.0188, 'longitude': 8.30828, 'city': 'Horw', 'country': 'CH'}",/v2/networks/nextbike-horw,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-hradec-kralove,nextbike Hradec Králové,"{'latitude': 50.2079, 'longitude': 15.8334, 'city': 'Hradec Králové', 'country': 'CZ'}",/v2/networks/nextbike-hradec-kralove,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-ivano-frankivsk,Nextbike,"{'latitude': 48.9281, 'longitude': 24.7103, 'city': 'Ivano Frankivsk', 'country': 'UA'}",/v2/networks/nextbike-ivano-frankivsk,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-jicin,nextbike Jičín,"{'latitude': 50.4367, 'longitude': 15.3743, 'city': 'Jičín', 'country': 'CZ'}",/v2/networks/nextbike-jicin,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-jihlava,nextbike Jihlava,"{'latitude': 49.4078, 'longitude': 15.6061, 'city': 'Jihlava', 'country': 'CZ'}",/v2/networks/nextbike-jihlava,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-kassel,Nextbike,"{'latitude': 51.3127, 'longitude': 9.47975, 'city': 'Kassel', 'country': 'DE'}",/v2/networks/nextbike-kassel,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-kladno,nextbike Kladno,"{'latitude': 50.1435, 'longitude': 14.1082, 'city': 'Kladno', 'country': 'CZ'}",/v2/networks/nextbike-kladno,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-klagenfurt,Nextbike,"{'latitude': 46.6335, 'longitude': 14.3085, 'city': 'Klagenfurt', 'country': 'AT'}",/v2/networks/nextbike-klagenfurt,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-koprivnice,nextbike Kopřivnice,"{'latitude': 49.5934, 'longitude': 18.1422, 'city': 'Kopřivnice', 'country': 'CZ'}",/v2/networks/nextbike-koprivnice,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-krnov,nextbike Krnov,"{'latitude': 50.0703, 'longitude': 17.8837, 'city': 'Krnov', 'country': 'CZ'}",/v2/networks/nextbike-krnov,['Nextbike GmbH'],,,,,,,
nextbike-leipzig,Nextbike,"{'latitude': 51.3415, 'longitude': 12.3625, 'city': 'Leipzig', 'country': 'DE'}",/v2/networks/nextbike-leipzig,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-limassol,Nextbike,"{'latitude': 34.6823, 'longitude': 33.0464, 'city': 'Limassol', 'country': 'CY'}",/v2/networks/nextbike-limassol,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-lippstadt,Nextbike,"{'latitude': 51.6755, 'longitude': 8.34394, 'city': 'Lippstadt', 'country': 'DE'}",/v2/networks/nextbike-lippstadt,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-luzern,Nextbike,"{'latitude': 47.0472, 'longitude': 8.30446, 'city': 'Luzern', 'country': 'CH'}",/v2/networks/nextbike-luzern,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-lviv,Nextbike,"{'latitude': 49.8402, 'longitude': 24.0182, 'city': 'Lviv', 'country': 'UA'}",/v2/networks/nextbike-lviv,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-marburg,Nextbike,"{'latitude': 50.8019, 'longitude': 8.76444, 'city': 'Marburg', 'country': 'DE'}",/v2/networks/nextbike-marburg,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-mladoboleslavsko-mlada-boleslav,nextbike Mladoboleslavsko,"{'latitude': 50.4278, 'longitude': 14.8999, 'city': 'Mladá Boleslav', 'country': 'CZ'}",/v2/networks/nextbike-mladoboleslavsko-mlada-boleslav,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-mladoboleslavsko-mnichovo-hradiste,nextbike Mladoboleslavsko,"{'latitude': 50.5218, 'longitude': 14.9741, 'city': 'Mnichovo Hradiště', 'country': 'CZ'}",/v2/networks/nextbike-mladoboleslavsko-mnichovo-hradiste,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-modling,Nextbike,"{'latitude': 48.1047, 'longitude': 16.3202, 'city': 'Mödling', 'country': 'AT'}",/v2/networks/nextbike-modling,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-most,nextbike Most,"{'latitude': 50.5014, 'longitude': 13.6361, 'city': 'Most', 'country': 'CZ'}",/v2/networks/nextbike-most,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-nicosia,Nextbike,"{'latitude': 35.1728, 'longitude': 33.3653, 'city': 'Nicosia', 'country': 'CY'}",/v2/networks/nextbike-nicosia,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-norderstedt,Nextbike,"{'latitude': 53.6969, 'longitude': 10.002, 'city': 'Norderstedt', 'country': 'DE'}",/v2/networks/nextbike-norderstedt,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-novy-jicin,nextbike Nový Jičín,"{'latitude': 49.5976, 'longitude': 18.008, 'city': 'Nový Jičín', 'country': 'CZ'}",/v2/networks/nextbike-novy-jicin,['Nextbike GmbH'],,,,,,,
nextbike-oberdorf,Nextbike,"{'latitude': 46.9563, 'longitude': 8.3884, 'city': 'Oberdorf', 'country': 'CH'}",/v2/networks/nextbike-oberdorf,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-olbramovicevotice,nextbike OlbramoviceVotice,"{'latitude': 49.6525, 'longitude': 14.6355, 'city': 'Olbramovice/Votice', 'country': 'CZ'}",/v2/networks/nextbike-olbramovicevotice,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-oldenburg,OLi-Bike,"{'latitude': 53.1448, 'longitude': 8.22485, 'city': 'Oldenburg', 'country': 'DE'}",/v2/networks/nextbike-oldenburg,['Bremer Tageszeitungen AG'],,Nextbike,,,,,
nextbike-olomouc,nextbike Olomouc,"{'latitude': 49.5929, 'longitude': 17.2459, 'city': 'Olomouc', 'country': 'CZ'}",/v2/networks/nextbike-olomouc,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-opava,nextbike Opava,"{'latitude': 49.9289, 'longitude': 18.2634, 'city': 'Opava', 'country': 'CZ'}",/v2/networks/nextbike-opava,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-ortenaukreis,Nextbike Ortenaukreis,"{'latitude': 48.4721, 'longitude': 7.94243, 'city': 'Ortenaukreis', 'country': 'DE'}",/v2/networks/nextbike-ortenaukreis,['nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_eh/gbfs.json,,,,,,
nextbike-ostrava,nextbike Ostrava,"{'latitude': 49.8344, 'longitude': 18.2823, 'city': 'Ostrava', 'country': 'CZ'}",/v2/networks/nextbike-ostrava,['Nextbike GmbH'],,Nextbike,,,,,
nextbike-ostrava-hlucin,nextbike Ostrava,"{'latitude': 49.898, 'longitude': 18.1923, 'city': 'Hlučín', 'country': 'CZ'}",/v2/networks/nextbike-ostrava-hlucin,['Nextbike GmbH'],,Nextbike,,,,,
